Timestamp,objectPoints,imagePoints,cameraMatrix,distCoeffs,solvePNPmethod,rotation,translation,lightsUsed
28220.1,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,666;351 522;433 572;318 447;283 400;396,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.10726 -0.118026 -2.78528,146.801 74.9167 -211.036,b03 b06 b05 b07 b08
28228.2,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;350 523;433 572;318 447;284 400;396,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.120784 -0.110769 -2.79279,144.874 76.9315 -211.457,b03 b06 b05 b07 b08
28238.2,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;350 523;432 572;318 447;284 400;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.105173 -0.0801519 -2.79659,147.781 81.1084 -209.195,b03 b06 b05 b07 b08
28245,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;350 523;432 572;317 447;284 400;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.104796 -0.0893553 -2.79634,147.543 79.6574 -209.456,b03 b06 b05 b07 b08
28257,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;350 523;432 572;317 447;284 400;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.104796 -0.0893553 -2.79634,147.543 79.6574 -209.456,b03 b06 b05 b07 b08
28265.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;349 523;432 572;317 447;284 400;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0987523 -0.0829875 -2.7989,148.425 80.4892 -208.761,b03 b06 b05 b07 b08
28279.7,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;349 523;432 572;317 447;284 400;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0987523 -0.0829875 -2.7989,148.425 80.4892 -208.761,b03 b06 b05 b07 b08
28286.6,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;349 523;432 572;317 447;284 401;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.107396 -0.0939427 -2.79935,147.141 79.307 -210.309,b03 b06 b05 b07 b08
28302.4,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;348 524;432 572;317 447;284 401;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.10639 -0.105794 -2.8017,146.943 77.6624 -210.697,b03 b06 b05 b07 b08
28312.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,667;348 524;432 572;317 447;284 401;397,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.10639 -0.105794 -2.8017,146.943 77.6624 -210.697,b03 b06 b05 b07 b08
28331.9,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,668;348 525;432 573;317 447;285 402;398,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.109163 -0.0872291 -2.8085,147.084 80.968 -209.785,b03 b06 b05 b07 b08
28339.5,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,668;348 525;432 573;317 448;284 402;398,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0987947 -0.101733 -2.80293,148.465 77.9803 -209.562,b03 b06 b05 b07 b08
28373.2,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,668;347 525;432 573;316 447;284 402;398,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.100461 -0.104516 -2.80751,147.709 77.8161 -209.482,b03 b06 b05 b07 b08
28392.3,3;63.3;0 63.1;6.4;0 62.7;65;0 123.2;61.9;0 124;5.2;0,668;347 525;432 573;316 447;285 402;398,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.102751 -0.0899124 -2.81082,147.732 80.3754 -209.336,b03 b06 b05 b07 b08
